job_id,date_posted,knowledge,confidence_score,confidence_tier,source,job_date,job_year,job_month
in-46d754a162037993,,business workflow,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-46d754a162037993,,framework,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-cf284d58281847c3,,software development,0.825,High,BERT+GPT,2025-10-29,2025,2025-10
in-cf284d58281847c3,,enterprise AI,0.75,Medium High,GPT,2025-10-29,2025,2025-10
in-086000ce40db58ea,,Microsoft,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-086000ce40db58ea,,ELT/ETL,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-086000ce40db58ea,,Power BI,0.831,High,BERT+GPT,2025-11-25,2025,2025-11
in-086000ce40db58ea,,/,0.532,Medium Low,BERT (standalone),2025-11-25,2025,2025-11
in-086000ce40db58ea,,ETL),0.532,Medium Low,BERT (standalone),2025-11-25,2025,2025-11
in-14d73f227fd45146,,ETL,0.831,High,BERT+GPT,2025-11-06,2025,2025-11
in-28a75def2ed995eb,,RMN technology,0.75,Medium High,GPT,2025-11-08,2025,2025-11
in-28a75def2ed995eb,,commerce systems,0.75,Medium High,GPT,2025-11-08,2025,2025-11
in-28a75def2ed995eb,,media systems,0.75,Medium High,GPT,2025-11-08,2025,2025-11
in-28a75def2ed995eb,,marketing systems,0.75,Medium High,GPT,2025-11-08,2025,2025-11
in-0b1202bf3556f0ec,,MS Office,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-0b1202bf3556f0ec,,MS Project/Asta,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-0b1202bf3556f0ec,,contract management,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-0b1202bf3556f0ec,,risk management,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-0b1202bf3556f0ec,,CIOB,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-0b1202bf3556f0ec,,RIBA,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-12dd56b9ad69fd1c,,hydraulic equipment,0.831,High,BERT+GPT,2025-12-01,2025,2025-12
in-12dd56b9ad69fd1c,,cylinders,0.831,High,BERT+GPT,2025-12-01,2025,2025-12
in-12dd56b9ad69fd1c,,operation systems,0.828,High,BERT+GPT,2025-12-01,2025,2025-12
in-12dd56b9ad69fd1c,,HNC qualification,0.532,Medium Low,BERT (standalone),2025-12-01,2025,2025-12
in-965f58ca3e59d3f2,,vehicle configurator,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-965f58ca3e59d3f2,,payment gateway,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-965f58ca3e59d3f2,,vehicle delivery management,0.829,High,BERT+GPT,2025-11-25,2025,2025-11
in-965f58ca3e59d3f2,,service scheduling,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-965f58ca3e59d3f2,,web,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-965f58ca3e59d3f2,,mobile app,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-965f58ca3e59d3f2,,in-store,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,acquisition management,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,systems engineering,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,Agile software development,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,cloud management,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,IT modernization,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,data analytics,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,cybersecurity,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,DevSecOps,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,automated testing,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-7461bc5cf0db64c7,,mobile application development,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-4250b91d85b051d1,,airworthiness authorities,0.831,High,BERT+GPT,2025-11-14,2025,2025-11
in-6db24020e2a08372,,infrastructure as code (IaC) tools,0.829,High,BERT+GPT,2025-11-20,2025,2025-11
in-00312d85ec873f86,,professional lighting,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-00312d85ec873f86,,audio,0.825,High,BERT+GPT,2025-11-26,2025,2025-11
in-00312d85ec873f86,,camera systems,0.827,High,BERT+GPT,2025-11-26,2025,2025-11
in-00312d85ec873f86,,live-streaming setups,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-00312d85ec873f86,,post-production workflows,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-00312d85ec873f86,,professional,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-00312d85ec873f86,,"lighting,",0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-00312d85ec873f86,,live,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-00312d85ec873f86,,"-streaming setups,",0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-00312d85ec873f86,,post,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-00312d85ec873f86,,-production workflows.,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-77696a202803c29b,,PLM,0.83,High,BERT+GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,ERP systems,0.827,High,BERT+GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,fabric types,0.829,High,BERT+GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,construction,0.826,High,BERT+GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,finishing,0.75,Medium High,GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,performance characteristics,0.75,Medium High,GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,material development,0.828,High,BERT+GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,sourcing,0.827,High,BERT+GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,lifecycle management,0.828,High,BERT+GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,sustainability standards,0.75,Medium High,GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,textile materials,0.75,Medium High,GPT,2025-11-03,2025,2025-11
in-77696a202803c29b,,/,0.532,Medium Low,BERT (standalone),2025-11-03,2025,2025-11
in-77696a202803c29b,,"finishing, and performance characteristics.",0.532,Medium Low,BERT (standalone),2025-11-03,2025,2025-11
in-b9d4aea91e3f2d0c,,Epic Ambulatory,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-27d3e2e8b7c41d36,,APIs,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-27d3e2e8b7c41d36,,NDC standards,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-8ad8e7c8de4037c3,,AWS,0.831,High,BERT+GPT,2025-04-11,2025,2025-04
in-8ad8e7c8de4037c3,,cloud security,0.831,High,BERT+GPT,2025-04-11,2025,2025-04
in-8ad8e7c8de4037c3,,enterprise security,0.83,High,BERT+GPT,2025-04-11,2025,2025-04
in-8ad8e7c8de4037c3,,WAF,0.825,High,BERT+GPT,2025-04-11,2025,2025-04
in-8ad8e7c8de4037c3,,IPS,0.827,High,BERT+GPT,2025-04-11,2025,2025-04
in-8ad8e7c8de4037c3,,Anti-DDOS,0.82,High,BERT+GPT,2025-04-11,2025,2025-04
in-8ad8e7c8de4037c3,,SIEM,0.831,High,BERT+GPT,2025-04-11,2025,2025-04
in-8ad8e7c8de4037c3,,Anti,0.532,Medium Low,BERT (standalone),2025-04-11,2025,2025-04
in-cd349d1d935d2e5e,,database infrastructure,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-cd349d1d935d2e5e,,data storage,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-cd349d1d935d2e5e,,data protection,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-1275cf05b8a8e15e,,online payments,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-1275cf05b8a8e15e,,financial partners,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-1275cf05b8a8e15e,,banking partners,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-db50373d77abc3a2,,AI,0.75,Medium High,GPT,2025-10-07,2025,2025-10
in-db50373d77abc3a2,,Data,0.831,High,BERT+GPT,2025-10-07,2025,2025-10
in-b623fdf7e964fd6d,,Code de conduite,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-bc3b380ce792d5ca,,real-time dashboards,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,analytics tools,0.828,High,BERT+GPT,2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,AI,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,Figma,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,Behance,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,Dribbble,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,PDF,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,real,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,"-time dashboards,",0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,voice or,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-bc3b380ce792d5ca,,AI -related,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-69b68bde3423c7fc,,Salesforce,0.831,High,BERT+GPT,2025-12-01,2025,2025-12
in-69b68bde3423c7fc,,Admin,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-69b68bde3423c7fc,,Platform App Builder,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-69b68bde3423c7fc,,Platform Developer,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-1aa0a368df24410e,,Angular,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-1aa0a368df24410e,,React,0.823,High,BERT+GPT,2025-11-24,2025,2025-11
in-1aa0a368df24410e,,Node.js,0.826,High,BERT+GPT,2025-11-24,2025,2025-11
in-1aa0a368df24410e,,databases,0.831,High,BERT+GPT,2025-11-24,2025,2025-11
in-bfafddc5c4fcdca4,,Sales CRM,0.831,High,BERT+GPT,2025-11-24,2025,2025-11
in-bfafddc5c4fcdca4,,Salesforce,0.831,High,BERT+GPT,2025-11-24,2025,2025-11
in-b43f970b349508c3,,Dayforce HCM platform,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-a8c9ec23b2864f1d,,electrical distribution system design,0.831,High,BERT+GPT,2025-11-13,2025,2025-11
in-a8c9ec23b2864f1d,,overhead electrical distribution systems,0.75,Medium High,GPT,2025-11-13,2025,2025-11
in-a8c9ec23b2864f1d,,underground electrical distribution systems,0.831,High,BERT+GPT,2025-11-13,2025,2025-11
in-a8c9ec23b2864f1d,,industry standards,0.75,Medium High,GPT,2025-11-13,2025,2025-11
in-a8c9ec23b2864f1d,,G Class Ontario driver’s licence,0.75,Medium High,GPT,2025-11-13,2025,2025-11
in-a8c9ec23b2864f1d,,G Class Ontario,0.532,Medium Low,BERT (standalone),2025-11-13,2025,2025-11
in-a8c9ec23b2864f1d,,overhead and,0.532,Medium Low,BERT (standalone),2025-11-13,2025,2025-11
in-ad79e85e7bf42da7,,Enterprise CRM Solutions,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-ad79e85e7bf42da7,,Framework for Winning,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-0e1bdbb226a3d5af,,Kubernetes,0.831,High,BERT+GPT,2025-11-19,2025,2025-11
in-0e1bdbb226a3d5af,,DevOps,0.831,High,BERT+GPT,2025-11-19,2025,2025-11
in-8a05d38449430198,,accessibility best practices,0.83,High,BERT+GPT,2025-11-27,2025,2025-11
in-8a05d38449430198,,Walmart’s accessibility standards and guidelines,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-5234a3e36083c4a4,,data science,0.83,High,BERT+GPT,2025-11-13,2025,2025-11
in-5234a3e36083c4a4,,machine learning,0.822,High,BERT+GPT,2025-11-13,2025,2025-11
in-5234a3e36083c4a4,,front end systems,0.75,Medium High,GPT,2025-11-13,2025,2025-11
in-5234a3e36083c4a4,,derivatives book,0.75,Medium High,GPT,2025-11-13,2025,2025-11
in-4664ea614c51f527,,Photoshop,0.825,High,BERT+GPT,2025-11-26,2025,2025-11
in-8309226b8eb92e80,,politiques de confidentialité,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-342b32d766851b29,,Arena,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-342b32d766851b29,,Video Routing,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-342b32d766851b29,,Production Control Room systems,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-342b32d766851b29,,AV equipment,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-f6f38be2ac0d3b85,,Aotearoa,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-f6f38be2ac0d3b85,,Te Oranga o te Ao Turoa,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-f6f38be2ac0d3b85,,Department of Conservation Te Papa Atawhai,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-a4adb73384054d6f,,database,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-a4adb73384054d6f,,suppliers,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-a4adb73384054d6f,,part numbers,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-a4adb73384054d6f,,costings,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,modern software design principles,0.825,High,BERT+GPT,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,CI/CD best practices,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,Cloud Infrastructure & Orchestration,0.829,High,BERT+GPT,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,Cloud Run,0.828,High,BERT+GPT,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,Pub/Sub,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,BigQuery,0.828,High,BERT+GPT,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,modern,0.532,Medium Low,BERT (standalone),2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,CI,0.532,Medium Low,BERT (standalone),2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,/,0.532,Medium Low,BERT (standalone),2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,CD best practices.,0.532,Medium Low,BERT (standalone),2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,Pub,0.532,Medium Low,BERT (standalone),2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,/,0.532,Medium Low,BERT (standalone),2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,"Sub,",0.532,Medium Low,BERT (standalone),2025-11-27,2025,2025-11
in-3f4b9ac6571c8e8a,,sponsored content,0.75,Medium High,GPT,2025-05-28,2025,2025-05
in-3f4b9ac6571c8e8a,,blended ad-organic formats,0.75,Medium High,GPT,2025-05-28,2025,2025-05
in-deb73d430b786346,,Microsoft Visio,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-deb73d430b786346,,middleware infrastructure,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-deb73d430b786346,,Microsoft,0.532,Medium Low,BERT (standalone),2025-11-10,2025,2025-11
in-deb73d430b786346,,Visio,0.532,Medium Low,BERT (standalone),2025-11-10,2025,2025-11
in-7d12206e33578a17,,motions,0.825,High,BERT+GPT,2025-11-26,2025,2025-11
in-7d12206e33578a17,,search warrants,0.828,High,BERT+GPT,2025-11-26,2025,2025-11
in-7d12206e33578a17,,arrest warrants,0.827,High,BERT+GPT,2025-11-26,2025,2025-11
in-7d12206e33578a17,,legal databases,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-7d12206e33578a17,,software systems,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-32dc997e3646c5ee,,Commerce,0.831,High,BERT+GPT,2025-11-25,2025,2025-11
in-32dc997e3646c5ee,,case studies,0.831,High,BERT+GPT,2025-11-25,2025,2025-11
in-3bceae6430a2579d,,Salesforce,0.75,Medium High,GPT,2025-06-15,2025,2025-06
in-22edc9e9cdcf8599,,system design,0.831,High,BERT+GPT,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,capacity planning,0.831,High,BERT+GPT,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,launch reviews,0.826,High,BERT+GPT,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,automation,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,incident response,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,postmortems,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-5eec5c1654434b7f,,Data,0.824,High,BERT+GPT,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,AI/ML,0.75,Medium High,GPT,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,Digital Transformation,0.831,High,BERT+GPT,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,AI /,0.532,Medium Low,BERT (standalone),2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,"ML,",0.532,Medium Low,BERT (standalone),2025-07-31,2025,2025-07
in-a61c1082390cb772,,SAFTs,0.828,High,BERT+GPT,2025-11-14,2025,2025-11
in-d2c6a2161837d30b,,Software Engineering,0.831,High,BERT+GPT,2025-11-01,2025,2025-11
in-d2c6a2161837d30b,,Systems Design,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-d2c6a2161837d30b,,Golang,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-d2c6a2161837d30b,,Python,0.825,High,BERT+GPT,2025-11-01,2025,2025-11
in-150910c964a7e78b,,drug discovery,0.75,Medium High,GPT,2025-06-09,2025,2025-06
in-150910c964a7e78b,,therapeutic options,0.75,Medium High,GPT,2025-06-09,2025,2025-06
in-150910c964a7e78b,,clinical candidates,0.75,Medium High,GPT,2025-06-09,2025,2025-06
in-150910c964a7e78b,,preclinical candidates,0.75,Medium High,GPT,2025-06-09,2025,2025-06
in-002382e99b8a2bc3,,New Zealand Financial Intelligence Unit,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,serious criminal offences,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,financing of terrorism,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,international law,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-11c4afe5bb429f5d,,casino games,0.831,High,BERT+GPT,2025-07-24,2025,2025-07
in-11c4afe5bb429f5d,,sports betting apps,0.829,High,BERT+GPT,2025-07-24,2025,2025-07
in-11c4afe5bb429f5d,,iGaming,0.827,High,BERT+GPT,2025-07-24,2025,2025-07
in-11c4afe5bb429f5d,,regulated industries,0.828,High,BERT+GPT,2025-07-24,2025,2025-07
in-3d7141f697c3fe70,,Great Lakes research,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-3d7141f697c3fe70,,medical innovation,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-3d7141f697c3fe70,,engineering technology,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-0638af7971a65d74,,motion design,0.827,High,BERT+GPT,2025-11-18,2025,2025-11
in-0638af7971a65d74,,animation,0.82,High,BERT+GPT,2025-11-18,2025,2025-11
in-0638af7971a65d74,,3D visual design,0.831,High,BERT+GPT,2025-11-18,2025,2025-11
in-f23bac06477c1d22,,data management practice,0.827,High,BERT+GPT,2025-12-01,2025,2025-12
in-4fd0db2432a8f15f,,Mobile QA,0.75,Medium High,GPT,2025-12-02,2025,2025-12
in-658b6d0065cfab20,,information security domain,0.827,High,BERT+GPT,2025-10-10,2025,2025-10
in-a50050792796d401,,MS365,0.831,High,BERT+GPT,2025-11-30,2025,2025-11
in-a50050792796d401,,Power BI,0.829,High,BERT+GPT,2025-11-30,2025,2025-11
in-e0ae2731dd70688b,,AI-driven automation,0.75,Medium High,GPT,2025-09-16,2025,2025-09
in-e0ae2731dd70688b,,SAP S/4HANA,0.75,Medium High,GPT,2025-09-16,2025,2025-09
in-d4883d25e10d10fc,,Financial Services industry,0.827,High,BERT+GPT,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,APAC,0.828,High,BERT+GPT,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,AI/ML,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,data management principles,0.829,High,BERT+GPT,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,data & AI technologies and ecosystem,0.829,High,BERT+GPT,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,cross,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,"-functional collaboration,",0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,"data,",0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,"analytics,",0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,AI,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,/,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,"ML,",0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-70fd1b405f4402fc,,power supply sector,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-70fd1b405f4402fc,,electricity market structure,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-70fd1b405f4402fc,,renewables,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-70fd1b405f4402fc,,flexibility products,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-70fd1b405f4402fc,,batteries,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-70fd1b405f4402fc,,demand response market,0.831,High,BERT+GPT,2025-11-10,2025,2025-11
in-70fd1b405f4402fc,,business models,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-bdd27d5333d5f2c2,,PLCs,0.831,High,BERT+GPT,2025-01-06,2025,2025-01
in-bdd27d5333d5f2c2,,Allen Bradley,0.75,Medium High,GPT,2025-01-06,2025,2025-01
in-bdd27d5333d5f2c2,,Allen,0.532,Medium Low,BERT (standalone),2025-01-06,2025,2025-01
in-bdd27d5333d5f2c2,,Bradley.,0.532,Medium Low,BERT (standalone),2025-01-06,2025,2025-01
in-ada04a42079597a9,,Kairoi,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-832889a1223dd15f,,agile,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-832889a1223dd15f,,clean code,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-832889a1223dd15f,,AI tools,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-70d9729b33e91bda,,DevOps,0.831,High,BERT+GPT,2025-11-25,2025,2025-11
in-54ab798f3fcbfa6e,,ETL,0.831,High,BERT+GPT,2025-11-17,2025,2025-11
in-5954110f7af52605,,Microsoft Fabric,0.831,High,BERT+GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,C#/.Net,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,C#/.Net Core,0.823,High,BERT+GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,NodeJS,0.83,High,BERT+GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,Event Sourcing,0.829,High,BERT+GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,Domain Driven Design,0.829,High,BERT+GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,Service Oriented Architectures,0.83,High,BERT+GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,Hexagonal/Onion/Clean architecture,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,EventStore,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,Temporal,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,GraphQL,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,REST,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,web services,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,Auth0,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,AI,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,DevOps Tools,0.75,Medium High,GPT,2025-09-10,2025,2025-09
in-5954110f7af52605,,Bachelor’s degree,0.532,Medium Low,BERT (standalone),2025-09-10,2025,2025-09
in-5954110f7af52605,,"Computer Science,",0.532,Medium Low,BERT (standalone),2025-09-10,2025,2025-09
in-5954110f7af52605,,"Engineering,",0.532,Medium Low,BERT (standalone),2025-09-10,2025,2025-09
in-5954110f7af52605,,Technology,0.532,Medium Low,BERT (standalone),2025-09-10,2025,2025-09
in-5954110f7af52605,,data platforms,0.532,Medium Low,BERT (standalone),2025-09-10,2025,2025-09
in-5954110f7af52605,,"Programming,",0.532,Medium Low,BERT (standalone),2025-09-10,2025,2025-09
in-5954110f7af52605,,C,0.532,Medium Low,BERT (standalone),2025-09-10,2025,2025-09
in-5954110f7af52605,,#,0.532,Medium Low,BERT (standalone),2025-09-10,2025,2025-09
